gender,genderLooking,age,counts_details,counts_pictures,counts_profileVisits,counts_fans,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,country,isFlirtstar,isHighlighted,isInfluencer,isMobile,isNew,isOnline,isVip,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,verified,shareProfileEnabled,lastOnlineDate,lastOnlineTime,birthd,connectedToFacebook,countDetails,description,nbusers,percentwantchats,percentwantfriends,percentwantdates,meanvisitsreceived,meanfollowers,meanlanguagesknown,totalwantchants,totalwantfriends,totalwantdates,totalvisitsreceived,totalfollowers,totallanguagesspoken
0,1,20,0.0,3,1049,0,0,1,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1427587200000000000,1427673261.0,0,,,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,24,0.88,9,3948,1,1,1,1,18,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,1429920000000000000,1429976936.0,0,0.0,0.8799999952316284,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,24,0.88,1,486,1,1,1,1,18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1429920000000000000,1429967605.0,0,0.0,0.8799999952316284,0,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,21,0.5,24,14422,1,1,0,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428105600000000000,1428109548.0,0,0.0,0.5,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,24,0.04,4,1523,0,1,1,1,18,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1428278400000000000,1428332231.0,0,,,0,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,23,0.92,24,24790,0,0,1,0,18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1430006400000000000,1430029274.0,0,0.0,0.9200000166893004,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,25,0.69,3,3511,1,1,1,1,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1430006400000000000,1430047556.0,0,0.0,0.6899999976158142,1,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,24,1.0,11,6640,8,1,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1429920000000000000,1429976876.0,0,0.0,1.0,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,25,0.0,1,12,0,1,1,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428336712.0,0,0.0,0.0,0,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,21,0.54,4,9338,39,1,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1428364800000000000,1428408127.0,0,0.0,0.5400000214576721,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,24,0.77,3,6476,4,1,1,0,8,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1430006400000000000,1430042060.0,0,0.0,0.7699999809265137,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,20,0.65,22,14230,3,1,1,0,18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1429920000000000000,1429976393.0,0,0.0,0.6499999761581421,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,21,0.9,3,7584,0,0,1,0,11,0,0,0,1,0,0,0,5,1,0,0,1,1,0,0,1,1430611200000000000,1430623485.0,0,0.0,0.8999999761581421,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,20,0.62,3,5373,0,0,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428330235.0,0,,,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,20,0.58,4,2213,0,1,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428330534.0,0,,,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,22,0.27,6,18192,1,1,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1428278400000000000,1428332044.0,0,,,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,26,0.42,11,47248,0,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1429315200000000000,1429382563.0,0,0.0,0.4199999868869781,0,117,65.0,62.4,47.0,2839.6,3.9,1.07,76,73,55,332231,455,125
0,1,19,1.0,7,5258,1,1,1,1,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1429833600000000000,1429897513.0,0,0.0,1.0,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,none,19,0.92,7,9352,0,1,0,0,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1428278400000000000,1428332363.0,0,,,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,21,0.5,12,15230,0,0,0,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428710400000000000,1428784539.0,0,0.0,0.5,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,20,0.54,3,8990,2,1,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428330339.0,0,,,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,19,1.0,5,1766,1,1,0,0,10,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1430006400000000000,1430048070.0,0,0.0,1.0,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,none,23,0.77,4,26204,6,1,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1430006400000000000,1430045215.0,0,0.0,0.7699999809265137,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,25,0.73,4,5177,0,1,1,1,10,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1429660800000000000,1429716481.0,0,0.0,0.7300000190734863,1,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,23,0.62,10,9215,21,1,1,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1428278400000000000,1428332067.0,0,,,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,22,0.42,1,6814,2,1,1,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1428451200000000000,1428505609.0,0,0.0,0.4199999868869781,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,21,0.0,4,11292,0,0,0,0,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1429920000000000000,1429994960.0,0,0.0,0.0,0,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,23,0.58,1,1312,30,0,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1428278400000000000,1428332194.0,0,,,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,22,0.88,11,18391,4,0,0,1,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428105600000000000,1428167792.0,0,0.0,0.8799999952316284,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,both,25,0.81,1,1546,0,0,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1430092800000000000,1430162431.0,0,0.0,0.8100000023841858,1,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,21,0.92,3,607,0,1,1,1,13,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428710400000000000,1428791704.0,0,0.0,0.9200000166893004,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,none,25,0.4,4,1547,0,1,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1430092800000000000,1430162585.0,0,0.0,0.4000000059604645,1,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,19,0.62,17,11831,2,1,1,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1430006400000000000,1430056002.0,0,0.0,0.6200000047683716,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,20,0.92,4,3328,3,1,1,1,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1429660800000000000,1429710223.0,0,0.0,0.9200000166893004,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,20,0.96,6,519,0,0,1,0,18,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1428710400000000000,1428792029.0,0,0.0,0.959999978542328,0,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,19,1.0,8,2393,1,0,1,0,8,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1430611200000000000,1430647111.0,0,0.0,1.0,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,none,20,0.81,2,285,0,0,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428451200000000000,1428478496.0,0,0.0,0.8100000023841858,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,19,0.88,22,11965,1,0,0,0,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1428451200000000000,1428466547.0,0,0.0,0.8799999952316284,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,23,0.62,3,3500,0,0,0,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428451200000000000,1428502167.0,0,0.0,0.6200000047683716,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,20,0.92,9,8834,2,0,1,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1429228800000000000,1429265235.0,0,0.0,0.9200000166893004,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,none,22,0.9,3,3542,2,1,1,1,8,0,0,0,1,0,1,0,4,1,1,1,0,0,0,0,1,1430092800000000000,1430162592.0,0,0.0,0.8999999761581421,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,19,1.0,7,5535,0,1,0,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1429920000000000000,1429985185.0,0,0.0,1.0,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,21,0.65,7,19345,0,0,1,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1427328000000000000,1427397222.0,0,,,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,23,0.81,4,13495,2,1,1,1,10,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,1429920000000000000,1429969122.0,0,0.0,0.8100000023841858,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,22,0.62,13,11407,0,1,0,1,2,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,1,1428278400000000000,1428333569.0,0,,,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,20,0.77,3,6068,1,1,1,0,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1429401600000000000,1429442775.0,0,0.0,0.7699999809265137,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,24,0.42,6,17009,1,0,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428327697.0,0,0.0,0.4199999868869781,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,20,0.12,4,5733,1,1,0,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428364800000000000,1428405043.0,0,0.0,0.1199999973177909,0,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,22,0.46,1,943,9,0,0,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1428278400000000000,1428336134.0,0,0.0,0.4600000083446502,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,22,0.5,2,9933,4,1,1,1,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1430006400000000000,1430026065.0,0,0.0,0.5,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,24,0.0,5,6812,1,0,0,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428451200000000000,1428506143.0,0,0.0,0.0,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,24,0.96,21,7030,13,0,0,0,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1429920000000000000,1429998310.0,0,0.0,0.959999978542328,0,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,24,0.38,13,11843,1,1,1,0,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1428710400000000000,1428792081.0,0,0.0,0.3799999952316284,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,19,0.0,1,17441,0,0,0,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1430006400000000000,1430048290.0,0,0.0,0.0,0,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,19,0.62,9,22809,0,1,1,1,8,0,0,0,1,0,0,0,3,1,1,1,0,0,0,1,1,1429833600000000000,1429906788.0,0,0.0,0.6200000047683716,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,none,24,0.9,10,12199,0,1,1,1,10,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,1430092800000000000,1430162951.0,0,0.0,0.8999999761581421,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,21,0.96,25,13363,2,1,1,0,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1430006400000000000,1430060485.0,0,0.0,0.959999978542328,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,25,0.73,5,1960,0,1,1,0,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1430006400000000000,1430047887.0,0,0.0,0.7300000190734863,0,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,23,0.23,1,8741,0,0,1,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428332275.0,0,,,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,20,0.88,4,7374,18,1,1,1,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428192000000000000,1428271835.0,0,0.0,0.8799999952316284,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,20,0.85,6,22016,7,1,0,0,18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1428364800000000000,1428449524.0,0,0.0,0.8500000238418579,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,19,0.81,6,43430,0,0,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1430006400000000000,1430048914.0,0,0.0,0.8100000023841858,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,none,22,0.65,6,7677,0,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332093.0,0,,,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,none,22,0.8,3,84,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1430006400000000000,1430035168.0,0,0.0,0.800000011920929,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,22,0.65,12,5112,0,1,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1429747200000000000,1429817866.0,0,0.0,0.6499999761581421,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,25,0.62,3,16339,1,1,1,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1428278400000000000,1428336809.0,0,0.0,0.6200000047683716,1,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,22,0.77,5,2011,0,0,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1428105600000000000,1428180544.0,0,,,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,19,0.92,7,4199,1,1,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1428278400000000000,1428315317.0,0,,,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,19,0.73,4,3926,4,1,1,0,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428451200000000000,1428495167.0,0,0.0,0.7300000190734863,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,none,26,0.69,2,11592,0,1,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428336335.0,0,0.0,0.6899999976158142,1,117,65.0,62.4,47.0,2839.6,3.9,1.07,76,73,55,332231,455,125
0,1,19,0.96,10,3215,1,1,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1429833600000000000,1429880866.0,0,0.0,0.959999978542328,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,22,0.42,7,6101,0,1,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1428278400000000000,1428328917.0,0,,,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,none,22,0.19,9,10947,29,0,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428364800000000000,1428442909.0,0,0.0,0.1899999976158142,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,19,0.92,4,1554,0,0,1,1,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428330195.0,0,,,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,22,0.46,8,6682,0,1,1,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1428278400000000000,1428330348.0,0,,,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,23,0.65,6,717,1,0,0,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428336323.0,0,0.0,0.6499999761581421,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,19,0.77,1,1312,0,1,0,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1427587200000000000,1427636435.0,0,0.0,0.7699999809265137,0,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,22,0.38,7,6685,1,0,1,1,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1428192000000000000,1428246099.0,0,,,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,25,0.88,9,17416,4,1,1,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1428019200000000000,1428089571.0,0,0.0,0.8799999952316284,1,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,21,0.81,3,2245,0,1,1,1,8,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,1428278400000000000,1428331866.0,0,,,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,22,0.69,3,1382,0,0,1,0,18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1428451200000000000,1428473827.0,0,0.0,0.6899999976158142,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,19,0.92,21,9081,0,1,0,1,8,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,1,1430006400000000000,1430047407.0,0,0.0,0.9200000166893004,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,23,0.92,6,997,1,0,1,0,8,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,1429920000000000000,1429986574.0,0,0.0,0.9200000166893004,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,22,0.69,2,9826,0,1,1,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1430006400000000000,1430054587.0,0,0.0,0.6899999976158142,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,19,0.0,3,2279,1,1,0,0,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1429920000000000000,1429988372.0,0,0.0,0.0,0,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,22,0.58,1,1646,0,0,0,0,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1429920000000000000,1429962922.0,0,0.0,0.5799999833106995,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,24,0.73,3,5781,2,1,1,0,10,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,1428278400000000000,1428336177.0,0,0.0,0.7300000190734863,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,21,0.42,3,1020,5,0,1,0,13,0,0,0,1,0,1,0,3,1,1,0,1,0,0,0,1,1430006400000000000,1430048889.0,0,0.0,0.4199999868869781,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,19,0.46,4,4442,0,0,0,0,30,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1430006400000000000,1430054530.0,0,0.0,0.4600000083446502,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,23,0.92,4,6427,0,0,1,1,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1428451200000000000,1428488907.0,0,0.0,0.9200000166893004,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,21,0.62,10,19921,0,1,0,0,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1430006400000000000,1430047597.0,0,0.0,0.6200000047683716,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,21,0.5,10,20966,21,1,0,0,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1430611200000000000,1430645818.0,0,0.0,0.5,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,21,0.96,12,43587,1,1,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1430006400000000000,1430041819.0,0,0.0,0.959999978542328,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,none,21,0.92,13,11219,8,1,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428364800000000000,1428436757.0,0,0.0,0.9200000166893004,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,25,0.77,5,4016,1,1,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428451200000000000,1428503247.0,0,0.0,0.7699999809265137,0,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,22,0.69,14,12495,0,1,1,0,8,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428336306.0,0,0.0,0.6899999976158142,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,20,0.46,22,15079,0,0,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1430006400000000000,1430044618.0,0,0.0,0.4600000083446502,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,25,0.15,6,1345,2,0,1,0,13,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1429833600000000000,1429904704.0,0,0.0,0.1500000059604644,0,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,none,23,0.88,9,4648,0,0,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1427932800000000000,1427982293.0,0,,,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,0,22,0.6,4,1517,0,0,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1430092800000000000,1430162392.0,0,0.0,0.6000000238418579,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,22,0.85,1,435,0,0,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332140.0,0,,,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,19,0.65,9,7312,1,0,1,0,10,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,1428278400000000000,1428326104.0,0,,,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,22,0.85,8,2454,0,0,0,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428330216.0,0,,,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,22,0.46,4,12249,0,1,0,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428451200000000000,1428490275.0,0,0.0,0.4600000083446502,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,24,0.77,3,891,1,0,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332118.0,0,,,0,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,22,1.0,3,17888,0,1,1,1,8,0,0,0,1,0,0,0,5,1,1,0,0,1,1,0,1,1429660800000000000,1429692282.0,0,0.0,1.0,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,23,0.96,5,1448,0,1,0,0,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1428364800000000000,1428438063.0,0,0.0,0.959999978542328,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
